"value","time","normalizedValue","GT"
-2.9062,5.984,-0.105704446929882,"Normal"
-5.5938,5.986,-0.144404711397069,"Normal"
-8.4062,5.988,-0.184902041277823,"Normal"
-23.719,5.99,-0.405399663592577,"Normal"
-45.375,5.992,-0.717236591446942,"Normal"
-57.688,5.994,-0.894538405848068,"Normal"
-57.938,5.996,-0.898138296500247,"Normal"
-57,5.998,-0.884631506773271,"Normal"
-51.594,6,-0.806787471310549,"Normal"
-22.969,6.002,-0.39459999163604,"Normal"
19.625,6.004,0.218734978119631,"Normal"
43.938,6.006,0.568831543825355,"Normal"
35.344,6.008,0.445081702766045,"Normal"
11.156,6.01,0.0967850823864107,"Normal"
1.125,6.012,-0.0476569301416245,"Normal"
11.406,6.014,0.10038497303859,"Normal"
26.125,6.016,0.312332135076288,"Normal"
33.75,6.018,0.422128799967751,"Normal"
35.781,6.02,0.451374311626054,"Normal"
35.281,6.022,0.444174530321696,"Normal"
28.719,6.024,0.349684600483299,"Normal"
8.0938,6.026,0.052690741765999,"Normal"
-32.125,6.028,-0.526442386881448,"Normal"
-92.625,6.03,-1.3976159247088,"Normal"
-152.47,6.032,-2.25935774902743,"Normal"
-157.84,6.034,-2.33668340023624,"Normal"
-95.125,6.036,-1.43361483123059,"Normal"
-14.469,6.038,-0.272203709461949,"Normal"
32.156,6.04,0.399175897169457,"Normal"
32.406,6.042,0.402775787821636,"Normal"
16.406,6.044,0.172382786082172,"Normal"
20.812,6.046,0.235827258936177,"Normal"
47.25,6.048,0.616522895185424,"Normal"
67.469,6.05,0.907667651571063,"Normal"
62.812,6.052,0.84060888850227,"Normal"
48.656,6.054,0.636768680213279,"Normal"
33.719,6.056,0.421682413526881,"Normal"
4,6.058,-0.00625818764156454,"Normal"
-50.406,6.06,-0.789680790931394,"Normal"
-121.88,6.062,-1.8188751288268,"Normal"
-178.47,6.064,-2.63374637685406,"Normal"
-168.56,6.066,-2.49104671140168,"Normal"
-85.625,6.068,-1.29681898644778,"Normal"
10,6.07,0.0801391880107344,"Normal"
63.906,6.072,0.856362009996206,"Normal"
72.281,6.074,0.976958346844206,"Normal"
58.031,6.076,0.771764579669996,"Normal"
43.594,6.078,0.563878094287956,"Normal"
46.281,6.08,0.602569719017577,"Normal"
67.625,6.082,0.909913983338022,"Normal"
91.344,6.084,1.25145720885417,"Normal"
95.406,6.086,1.30994823217078,"Normal"
68.375,6.088,0.92071365529456,"Normal"
19.75,6.09,0.22053492344572,"Normal"
-29.344,6.092,-0.486397203266607,"Normal"
-64.75,6.094,-0.996228116990824,"Normal"
-80.188,6.096,-1.21852856454419,"Normal"
-80.875,6.098,-1.22842106405638,"Normal"
-74.312,6.1,-1.13391673465537,"Normal"
-67.5,6.102,-1.03582691416479,"Normal"
-62,6.104,-0.956629319816853,"Normal"
-56.594,6.106,-0.878785284354132,"Normal"
-51.281,6.108,-0.802280408214021,"Normal"
-36.844,6.11,-0.594393922831981,"Normal"
-4.6562,6.112,-0.130903681495136,"Normal"
36.188,6.114,0.457234933607802,"Normal"
68.406,6.116,0.92116004173543,"Normal"
81.656,6.118,1.11195424630092,"Normal"
70.438,6.12,0.950419952956342,"Normal"
44.938,6.122,0.583231106434071,"Normal"
23.094,6.124,0.268687060809268,"Normal"
14.031,6.126,0.138183824886471,"Normal"
18.688,6.128,0.205242587955263,"Normal"
24.938,6.13,0.295239854259741,"Normal"
18.719,6.132,0.205688974396134,"Normal"
1.0625,6.134,-0.0485569028046692,"Normal"
-18.406,6.136,-0.328894787452466,"Normal"
-29.25,6.138,-0.485043644381388,"Normal"
-21.312,6.14,-0.370739916393396,"Normal"
9.25,6.142,0.0693395160541971,"Normal"
44.25,6.144,0.573324207359274,"Normal"
63.656,6.146,0.852762119344027,"Normal"
63.156,6.148,0.845562338039668,"Normal"
46.75,6.15,0.609323113881066,"Normal"
23.625,6.152,0.276333228554497,"Normal"
12.438,6.154,0.115245321650785,"Normal"
26.594,6.156,0.319085529939776,"Normal"
51.188,6.158,0.673228372738549,"Normal"
64.531,6.16,0.865361736626654,"Normal"
57.562,6.162,0.765011184806508,"Normal"
37.844,6.164,0.481080609287837,"Normal"
14.688,6.166,0.147644337520397,"Normal"
-5.8438,6.168,-0.148004602049248,"Normal"
-11.156,6.17,-0.224497958539272,"Normal"
2.0312,6.172,-0.0346080465056056,"Normal"
14.656,6.174,0.147183551516918,"Normal"
19.094,6.176,0.211088810374402,"Normal"
27.438,6.178,0.331238760781533,"Normal"
42.656,6.18,0.55037130456098,"Normal"
53.844,6.182,0.7114736110273,"Normal"
53.125,6.184,0.701120325511633,"Normal"
47.312,6.186,0.617415668067164,"Normal"
46.312,6.188,0.603016105458448,"Normal"
53.438,6.19,0.705627388608162,"Normal"
66.969,6.192,0.900467870266704,"Normal"
74,6.194,1.00171119496859,"Normal"
73.344,6.196,0.992265081897272,"Normal"
75,6.198,1.01611075757731,"Normal"
80.469,6.2,1.09486196548438,"Normal"
89.906,6.202,1.23075063782283,"Normal"
104.66,6.204,1.44320178455184,"Normal"
117.06,6.206,1.62175636089992,"Normal"
122.91,6.208,1.70599380216091,"Normal"
117.44,6.21,1.62722819469123,"Normal"
91.5,6.212,1.25370354062113,"Normal"
50.219,6.214,0.659275196570703,"Normal"
16.25,6.216,0.170136454315213,"Normal"
4.25,6.218,-0.00265829698938541,"Normal"
-0.75,6.22,-0.0746561100329679,"Normal"
-11.938,6.222,-0.235758416499288,"Normal"
-25.656,6.224,-0.433291616365661,"Normal"
-31.812,6.226,-0.52193532378492,"Normal"
-21.844,6.228,-0.378400483701234,"Normal"
5.25,6.23,0.0117412656193311,"Normal"
34.656,6.232,0.435174803691248,"Normal"
45.906,6.234,0.597169883039309,"Normal"
38.094,6.236,0.484680499940016,"Normal"
30.812,6.238,0.379822885023342,"Normal"
31.219,6.24,0.38568350700509,"Normal"
27.594,6.242,0.333485092548492,"Normal"
9.8125,6.244,0.0774392700216001,"Normal"
-16.781,6.246,-0.305495498213302,"Normal"
-43.469,6.248,-0.689791025114728,"Normal"
-60.5,6.25,-0.935029975903778,"Normal"
-54.812,6.252,-0.853125263785399,"Normal"
-26.781,6.254,-0.449491124300467,"Normal"
0.625,6.256,-0.0548567114459827,"Normal"
5.625,6.258,0.0171411015975998,"Normal"
-6.875,6.26,-0.162853431011356,"Normal"
-12.688,6.262,-0.246558088455825,"Normal"
4.875,6.264,0.0063414296410624,"Normal"
38.531,6.266,0.490973108800025,"Normal"
65.625,6.268,0.881114858120589,"Normal"
73.219,6.27,0.990465136571182,"Normal"
62.625,6.272,0.83791617029444,"Normal"
42.75,6.274,0.5517248634462,"Normal"
19.656,6.276,0.219181364560501,"Normal"
1.0938,6.278,-0.0481061964950164,"Normal"
-5.75,6.28,-0.14665392307655,"Normal"
-6.2812,6.282,-0.154302970734301,"Normal"
-6.4375,6.284,-0.156553622370043,"Normal"
-10.125,6.286,-0.209652009489685,"Normal"
-23.562,6.288,-0.403138932263009,"Normal"
-40.656,6.29,-0.649285055496408,"Normal"
-49.344,6.292,-0.774388455440937,"Normal"
-51.031,6.294,-0.798680517561842,"Normal"
-59.156,6.296,-0.915676963757663,"Normal"
-78.812,6.298,-1.19871476639459,"Normal"
-87.969,6.3,-1.33057156120261,"Normal"
-59.094,6.302,-0.914784190875923,"Normal"
-2.2188,6.304,-0.0958061875926507,"Normal"
46.875,6.306,0.611123059207155,"Normal"
64.531,6.308,0.865361736626654,"Normal"
55.906,6.31,0.741165509126474,"Normal"
39.219,6.312,0.500880007874822,"Normal"
17.812,6.314,0.192628571110028,"Normal"
-14.375,6.316,-0.27085015057673,"Normal"
-37.344,6.318,-0.601593704136339,"Normal"
-28.594,6.32,-0.47559753131007,"Normal"
-3.0312,6.322,-0.107504392255972,"Normal"
8.0938,6.324,0.052690741765999,"Normal"
-8.9688,6.326,-0.193003235201487,"Normal"
-45.094,6.328,-0.713190314353892,"Normal"
-71.656,6.33,-1.09567149636662,"Normal"
-60.562,6.332,-0.935922748785519,"Normal"
-6.125,6.334,-0.152053759054819,"Normal"
61.75,6.336,0.825316553011813,"Normal"
100.28,6.338,1.38013170032566,"Normal"
89.812,6.34,1.22939707893762,"Normal"
41.25,6.342,0.530125519533125,"Normal"
-14.094,6.344,-0.266803873483681,"Normal"
-43.25,6.346,-0.686637520903419,"Normal"
-39.75,6.348,-0.636239051772911,"Normal"
-22.812,6.35,-0.392339260306471,"Normal"
-16.25,6.352,-0.297849330468074,"Normal"
-25.031,6.354,-0.424291889735213,"Normal"
-38.469,6.356,-0.617793212071145,"Normal"
-50.844,6.358,-0.795987799354012,"Normal"
-62.5,6.36,-0.963829101121211,"Normal"
-61.062,6.362,-0.943122530089877,"Normal"
-36.031,6.364,-0.582687078431095,"Normal"
5.875,6.366,0.0207409922497789,"Normal"
43.344,6.368,0.560278203635777,"Normal"
59.781,6.37,0.79696381423525,"Normal"
56.562,6.372,0.750611622197792,"Normal"
44.906,6.374,0.582770320430592,"Normal"
29.688,6.376,0.363637776651145,"Normal"
13.781,6.378,0.134583934234291,"Normal"
5.8125,6.38,0.0198410195867341,"Normal"
7.5,6.382,0.0441402814889432,"Normal"
4.6875,6.384,0.00364151165192805,"Normal"
-20.656,6.386,-0.361293803322078,"Normal"
-67.219,6.388,-1.03178063707174,"Normal"
-101,6.39,-1.5182122615568,"Normal"
-90.344,6.392,-1.36477052239831,"Normal"
-52.562,6.394,-0.820726247915787,"Normal"
-25.469,6.396,-0.430598898157831,"Normal"
-18.219,6.398,-0.326202069244636,"Normal"
-13.656,6.4,-0.260496865061063,"Normal"
6.5938,6.402,0.0310913978529243,"Normal"
39.688,6.404,0.50763340273831,"Normal"
66.219,6.406,0.889668198310167,"Normal"
73.781,6.408,0.998557690757281,"Normal"
66.844,6.41,0.898667924940615,"Normal"
55.812,6.412,0.739811950241254,"Normal"
44.719,6.414,0.580077602222762,"Normal"
29,6.416,0.353730877576348,"Normal"
9.125,6.418,0.0675395707281075,"Normal"
-5.375,6.42,-0.141254087098282,"Normal"
-16.188,6.422,-0.296956557586333,"Normal"
-33.688,6.424,-0.548948903238872,"Normal"
-59.125,6.426,-0.915230577316793,"Normal"
-81.312,6.428,-1.23471367291639,"Normal"
-85.438,6.43,-1.29412626823995,"Normal"
-69.812,6.432,-1.06911870291615,"Normal"
-55.281,6.434,-0.859878658648887,"Normal"
-59.125,6.436,-0.915230577316793,"Normal"
-69.469,6.438,-1.06417965294136,"Normal"
-60.719,6.44,-0.938183480115087,"Normal"
-29.781,6.442,-0.492689812126616,"Normal"
-4.0938,6.444,-0.122805367483994,"Normal"
-1,6.446,-0.078256000685147,"Normal"
-2.5312,6.448,-0.100304610951614,"Normal"
10.969,6.45,0.0940923641785807,"Normal"
30.375,6.452,0.373530276163333,"Normal"
37.594,6.454,0.477480718635657,"Normal"
34.344,6.456,0.430682140157329,"Normal"
28,6.458,0.339331314967631,"Normal"
20.906,6.46,0.237180817821397,"Normal"
12.562,6.462,0.117030867414266,"Normal"
7.1562,6.464,0.0391897118640665,"Normal"
5.3125,6.466,0.0126412382823759,"Normal"
-1,6.468,-0.078256000685147,"Normal"
-14.375,6.47,-0.27085015057673,"Normal"
-21.25,6.472,-0.369847143511656,"Normal"
-10.75,6.474,-0.218651736120133,"Normal"
1.9062,6.476,-0.0364079918316951,"Normal"
-7.1875,6.478,-0.16735329432658,"Normal"
-41.094,6.48,-0.655592063919026,"Normal"
-72.25,6.482,-1.1042248365562,"Normal"
-77.125,6.484,-1.17442270427369,"Normal"
-59.688,6.486,-0.923337531065501,"Normal"
-43.188,6.488,-0.685744748021679,"Normal"
-43.656,6.49,-0.692483743322558,"Normal"
-43.719,6.492,-0.693390915766907,"Normal"
-20.219,6.494,-0.355001194462069,"Normal"
24.406,6.496,0.287579286951904,"Normal"
70.125,6.498,0.945912889859814,"Normal"
94.375,6.5,1.29510228312119,"Normal"
86.469,6.502,1.18125934113668,"Normal"
58.062,6.504,0.772210966110867,"Normal"
31.562,6.506,0.39062255697988,"Normal"
18.25,6.508,0.198935579532646,"Normal"
10.188,6.51,0.0828463057811731,"Normal"
-1.9062,6.512,-0.0913048843211659,"Normal"
-17.094,6.514,-0.31000256130983,"Normal"
-29.312,6.516,-0.485936417263128,"Normal"
-30.344,6.518,-0.500796765875324,"Normal"
-18.906,6.52,-0.336094568756825,"Normal"
-9.6562,6.522,-0.202901494538719,"Normal"
-15.406,6.524,-0.285696099626317,"Normal"
-28.688,6.526,-0.476951090195289,"Normal"
-38.031,6.528,-0.611486203648528,"Normal"
-43.375,6.53,-0.688437466229509,"Normal"
-48.438,6.532,-0.76134245171744,"Normal"
-50.969,6.534,-0.797787744680102,"Normal"
-47.812,6.536,-0.752328325524384,"Normal"
-38.656,6.538,-0.620485930278975,"Normal"
-24.375,6.54,-0.414845776663895,"Normal"
-4.125,6.542,-0.123254633837386,"Normal"
21.656,6.544,0.247980489777934,"Normal"
45.25,6.546,0.587723769967991,"Normal"
56.344,6.548,0.747472517549092,"Normal"
49.656,6.55,0.651168242821996,"Normal"
30.188,6.552,0.370837557955503,"Normal"
14.719,6.554,0.148090723961268,"Normal"
12.094,6.556,0.110291872113387,"Normal"
15.75,6.558,0.162936673010854,"Normal"
12.312,6.56,0.113430976762087,"Normal"
-4.3125,6.562,-0.12595455182652,"Normal"
-25.156,6.564,-0.426091835061303,"Normal"
-40.875,6.566,-0.652438559707717,"Normal"
-43.281,6.568,-0.687083907344289,"Normal"
-25,6.57,-0.423845503294343,"Normal"
5.1875,6.572,0.0108412929562863,"Normal"
24.156,6.574,0.283979396299725,"Normal"
19.969,6.576,0.223688427657029,"Normal"
2.9688,6.578,-0.021107016603673,"Normal"
-9.6562,6.58,-0.202901494538719,"Normal"
-11.875,6.582,-0.234851244054939,"Normal"
-5.2812,6.584,-0.139903408125584,"Normal"
8.125,6.586,0.053140008119391,"Normal"
23.938,6.588,0.280840291651025,"Normal"
30.625,6.59,0.377130166815512,"Normal"
16.562,6.592,0.174629117849132,"Normal"
-17.469,6.594,-0.315402397288099,"Normal"
-55.781,6.596,-0.867078439953245,"Normal"
-74.781,6.598,-1.14067012951886,"Normal"
-64.719,6.6,-0.995781730549953,"Normal"
-42.188,6.602,-0.671345185412962,"Normal"
-29.938,6.604,-0.494950543456185,"Normal"
-29.594,6.606,-0.489997093918787,"Normal"
-28.812,6.608,-0.47873663595877,"Normal"
-26.656,6.61,-0.447691178974377,"Normal"
-25.719,6.612,-0.43419878881001,"Normal"
-21.031,6.614,-0.366693639300347,"Normal"
-2.2812,6.616,-0.0967047202994346,"Normal"
27.875,6.618,0.337531369641542,"Normal"
49.062,6.62,0.642614902632418,"Normal"
44.594,6.622,0.578277656896673,"Normal"
20.25,6.624,0.227734704750079,"Normal"
-7.7812,6.626,-0.175902314647375,"Normal"
-35.25,6.628,-0.571441020033687,"Normal"
-59.562,6.63,-0.921523186176802,"Normal"
-64.875,6.632,-0.998028062316913,"Normal"
-37.469,6.634,-0.603393649462429,"Normal"
3.0625,6.636,-0.0197577775872362,"Normal"
23.344,6.638,0.272286951461447,"Normal"
17.406,6.64,0.186782348690889,"Normal"
1.3438,6.642,-0.0445063058428373,"Normal"
-7.2812,6.644,-0.168702533343017,"Normal"
2.4688,6.646,-0.0283067979080312,"Normal"
28,6.648,0.339331314967631,"Normal"
52.562,6.65,0.693013371762926,"Normal"
61.125,6.652,0.816316826381365,"Normal"
47.5,6.654,0.620122785837603,"Normal"
17.094,6.656,0.182289685156969,"Normal"
-12.125,6.658,-0.238451134707118,"Normal"
-21.688,6.66,-0.376154151934274,"Normal"
-15.781,6.662,-0.291095935604586,"Normal"
-11.5,6.664,-0.22945140807667,"Normal"
-7.7812,6.666,-0.175902314647375,"Normal"
3.1562,6.668,-0.0184085385707995,"Normal"
15.125,6.67,0.153936946380406,"Normal"
15.688,6.672,0.162043900129114,"Normal"
4.125,6.674,-0.00445824231547497,"Normal"
-8.125,6.676,-0.180852884272252,"Normal"
-12.281,6.678,-0.240697466474078,"Normal"
-7.0312,6.68,-0.165102642690838,"Normal"
0.25,6.682,-0.0602565474242514,"Normal"
2.6875,6.684,-0.0251576135655049,"Normal"
-0.03125,6.686,-0.0643064244079529,"Normal"
-2.8438,6.688,-0.104805914223098,"Normal"
-1.9375,6.69,-0.0917555906308187,"Normal"
-1.1562,6.692,-0.0805052123646285,"Normal"
-1.9688,6.694,-0.0922062969404716,"Normal"
-2.2188,6.696,-0.0958061875926507,"Normal"
2.8438,6.698,-0.0229069619297625,"Normal"
8.875,6.7,0.0639396800759284,"Normal"
2.4688,6.702,-0.0283067979080312,"Normal"
-14.938,6.704,-0.278957104325438,"Normal"
-27.625,6.706,-0.461644355142224,"Normal"
-25.469,6.708,-0.430598898157831,"Normal"
-11.156,6.71,-0.224497958539272,"Normal"
5.4062,6.712,0.0139904772988126,"Normal"
22.625,6.714,0.26193366594578,"Normal"
39.688,6.716,0.50763340273831,"Normal"
50.406,6.718,0.661967914778533,"Normal"
51.312,6.72,0.67501391850203,"Normal"
44,6.722,0.569724316707095,"Normal"
35.219,6.724,0.443281757439956,"Normal"
32.219,6.726,0.400083069613806,"Normal"
27.438,6.728,0.331238760781533,"Normal"
17.031,6.73,0.18138251271262,"Normal"
8.5,6.732,0.0585398440976597,"Normal"
6.4062,6.734,0.0283900399075291,"Normal"
7.25,6.736,0.0405403908367641,"Normal"
5.3125,6.738,0.0126412382823759,"Normal"
-0.5625,6.74,-0.0719561920438336,"Normal"
-3.875,6.742,-0.119654743185207,"Normal"
2.4688,6.744,-0.0283067979080312,"Normal"
17.781,6.746,0.192182184669157,"Normal"
33.906,6.748,0.424375131734711,"Normal"
40.469,6.75,0.518879461135717,"Normal"
31.25,6.752,0.38612989344596,"Normal"
10.188,6.754,0.0828463057811731,"Normal"
-19.125,6.756,-0.339248072968133,"Normal"
-53.75,6.758,-0.837832928294942,"Normal"
-83.125,6.76,-1.26082007992599,"Normal"
-94.406,6.762,-1.42326154571492,"Normal"
-77.625,6.764,-1.18162248557805,"Normal"
-40.125,6.766,-0.64163888775118,"Normal"
-6.5,6.768,-0.157453595033088,"Normal"
0.6875,6.77,-0.0539567387829379,"Normal"
-22.938,6.772,-0.394153605195169,"Normal"
-56.625,6.774,-0.879231670795002,"Normal"
-62.5,6.776,-0.963829101121211,"Normal"
-27.125,6.778,-0.454444573837865,"Normal"
19.438,6.78,0.216042259911801,"Normal"
35.531,6.782,0.447774420973875,"Normal"
10,6.784,0.0801391880107344,"Normal"
-34.688,6.786,-0.563348465847588,"Normal"
-60.938,6.788,-0.941336984326396,"Normal"
-49.625,6.79,-0.778434732533987,"Normal"
-15.25,6.792,-0.283449767859357,"Normal"
15.438,6.794,0.158444009476935,"Normal"
29.031,6.796,0.354177264017218,"Normal"
29.312,6.798,0.358223541110267,"Normal"
25,6.8,0.296132627141482,"Normal"
18.312,6.802,0.199828352414386,"Normal"
11.344,6.804,0.0994922001568494,"Normal"
5.5938,6.806,0.0166918352442078,"Normal"
0.03125,6.808,-0.0634064517449081,"Normal"
-4.7188,6.81,-0.131805094114442,"Normal"
-11.438,6.812,-0.22855863519493,"Normal"
-25.656,6.814,-0.433291616365661,"Normal"
-37.406,6.816,-0.60248647701808,"Normal"
-35.281,6.818,-0.571887406474557,"Normal"
-21.219,6.82,-0.369400757070786,"Normal"
-4.25,6.822,-0.125054579163476,"Normal"
7.2188,6.824,0.0400911244833721,"Normal"
8.7812,6.826,0.0625890011032308,"Normal"
3.3125,6.828,-0.0161578869350571,"Normal"
1.1875,6.83,-0.0467569574785797,"Normal"
10.812,6.832,0.0918316328490122,"Normal"
26.75,6.834,0.321331861706736,"Normal"
35.25,6.836,0.443728143880826,"Normal"
30.594,6.838,0.376683780374642,"Normal"
20.938,6.84,0.237641603824875,"Normal"
14.5,6.842,0.144937219749959,"Normal"
11.25,6.844,0.0981386412716301,"Normal"
9.875,6.846,0.0783392426846449,"Normal"
8.375,6.848,0.0567398987715701,"Normal"
0.0625,6.85,-0.0629564654133857,"Normal"
-23.906,6.852,-0.408092381800407,"Normal"
-63.562,6.854,-0.979121436611668,"Normal"
-99.094,6.856,-1.49076669522458,"Normal"
-109.53,6.858,-1.64104053060915,"Normal"
-92.062,6.86,-1.38950897096009,"Normal"
-53.656,6.862,-0.836479369409723,"Normal"
-16.594,6.864,-0.302802780005472,"Normal"
-1.9062,6.866,-0.0913048843211659,"Normal"
-3.375,6.868,-0.112454961880849,"Normal"
-0.65625,6.87,-0.0733061510384007,"Normal"
13.594,6.872,0.131891216026462,"Normal"
30.562,6.874,0.376222994371163,"Normal"
39.531,6.876,0.505372671408741,"Normal"
36.875,6.878,0.46712743311999,"Normal"
25.688,6.88,0.306039526216279,"Normal"
10.188,6.882,0.0828463057811731,"Normal"
-5.125,6.884,-0.137654196446103,"Normal"
-19.75,6.886,-0.348247799598581,"Normal"
-35.312,6.888,-0.572333792915427,"Normal"
-48.438,6.89,-0.76134245171744,"Normal"
-52.906,6.892,-0.825679697453185,"Normal"
-42.031,6.894,-0.669084454083394,"Normal"
-25.031,6.896,-0.424291889735213,"Normal"
-19.75,6.898,-0.348247799598581,"Normal"
-24.562,6.9,-0.417538494871725,"Normal"
-20.562,6.902,-0.359940244436859,"Normal"
1.0938,6.904,-0.0481061964950164,"Normal"
29.281,6.906,0.357777154669397,"Normal"
48.906,6.908,0.640368570865458,"Normal"
57.156,6.91,0.759164962387369,"Normal"
58.906,6.912,0.784364196952623,"Normal"
55.031,6.914,0.728565891843847,"Normal"
40.469,6.916,0.518879461135717,"Normal"
18.5,6.918,0.202535470184825,"Normal"
1.0938,6.92,-0.0481061964950164,"Normal"
-3.5625,6.922,-0.115154879869983,"Normal"
-1.5312,6.924,-0.0859050483428972,"Normal"
-2.3438,6.926,-0.0976061329187402,"Normal"
-6.625,6.928,-0.159253540359177,"Normal"
-6.1562,6.93,-0.152503025408211,"Normal"
6.3125,6.932,0.0270408008910924,"Normal"
31.5,6.934,0.389729784098139,"Normal"
56.406,6.936,0.748365290430832,"Normal"
68.031,6.938,0.915760205757161,"Normal"
64.656,6.94,0.867161681952743,"Normal"
50.75,6.942,0.666921364315932,"Normal"
34.688,6.944,0.435635589694727,"Normal"
25,6.946,0.296132627141482,"Normal"
24.562,6.948,0.289825618718864,"Normal"
26.344,6.95,0.315485639287597,"Normal"
18.031,6.952,0.195782075321337,"Normal"
0.84375,6.954,-0.051706807125326,"Normal"
-2.125,6.956,-0.0944555086199531,"Normal"
22.031,6.958,0.253380325756203,"Normal"
53.219,6.96,0.702473884396853,"Normal"
66.312,6.962,0.891007357632778,"Normal"
55.188,6.964,0.730826623173415,"Normal"
32.688,6.966,0.406836464477294,"Normal"
20.25,6.968,0.227734704750079,"Normal"
30.625,6.97,0.377130166815512,"Normal"
57.312,6.972,0.761411294154329,"Normal"
83.156,6.974,1.133553590214,"Normal"
96.625,6.976,1.3275012989908,"Normal"
97.938,6.978,1.34640792469605,"Normal"
92.344,6.98,1.26585677146289,"Normal"
83.344,6.982,1.13626070798444,"Normal"
80.719,6.984,1.09846185613656,"Normal"
88.75,6.986,1.21410474344716,"Normal"
93.969,6.988,1.28925606070205,"Normal"
86.219,6.99,1.1776594504845,"Normal"
63.094,6.992,0.844669565157928,"Normal"
25.188,6.994,0.298839744911921,"Normal"
-12.312,6.996,-0.241143852914948,"Normal"
-25.5,6.998,-0.431045284598701,"Normal"
-18.406,7,-0.328894787452466,"Normal"
-18.25,7.002,-0.326648455685507,"Normal"
-32.594,7.004,-0.533195781744936,"Normal"
-32.594,7.006,-0.533195781744936,"Normal"
1,7.008,-0.049456875467714,"Normal"
51.656,7.01,0.679967368039429,"Normal"
96.625,7.012,1.3275012989908,"Normal"
124.62,7.014,1.73061705422182,"Normal"
131.16,7.016,1.82479019368282,"Normal"
118.16,7.018,1.63759587976951,"Normal"
98.906,7.02,1.36034670130128,"Normal"
82.969,7.022,1.13086087200617,"Normal"
